"Swords to Plowshares","MONO_WHITE","INSTANT","1",
"Disenchant","MONO_WHITE","INSTANT","2",
"Momentary Blink","MONO_WHITE","INSTANT","2",
"Unexpectedly Absent","MONO_WHITE","INSTANT","7",
"Balance","MONO_WHITE","SORCERY","2",
"Lingering Souls","MONO_WHITE","SORCERY","3",
"Spectral Procession","MONO_WHITE","SORCERY","3",
"Armageddon","MONO_WHITE","SORCERY","4",
"Day of Judgment","MONO_WHITE","SORCERY","4",
"Wrath of God","MONO_WHITE","SORCERY","4",
"Rout","MONO_WHITE","SORCERY","5",
"Akroma's Vengeance","MONO_WHITE","SORCERY","6",
"Catastrophe","MONO_WHITE","SORCERY","6",
"Terminus","MONO_WHITE","SORCERY","6",
"Martial Coup","MONO_WHITE","SORCERY","7",
"Entreat the Angels","MONO_WHITE","SORCERY","13",
"Decree of Justice","MONO_WHITE","SORCERY","14",
"Land Tax","MONO_WHITE","ENCHANTMENT","1",
"Honor of the Pure","MONO_WHITE","ENCHANTMENT","2",
"Journey to Nowhere","MONO_WHITE","ENCHANTMENT","2",
"Pacifism","MONO_WHITE","ENCHANTMENT","2",
"Banishing Light","MONO_WHITE","ENCHANTMENT","3",
"Glorious Anthem","MONO_WHITE","ENCHANTMENT","3",
"Oblivion Ring","MONO_WHITE","ENCHANTMENT","3",
"Faith's Fetters","MONO_WHITE","ENCHANTMENT","4",
"Parallax Wave","MONO_WHITE","ENCHANTMENT","4",
"Spear of Heliod","MONO_WHITE","ENCHANTMENT_ARTIFACT","3",
"Cloudfin Raptor","MONO_BLUE","CREATURE","1",
"Delver of Secrets","MONO_BLUE","CREATURE","1",
"Enclave Cryptologist","MONO_BLUE","CREATURE","1",
"Augur of Bolas","MONO_BLUE","CREATURE","2",
"Gilded Drake","MONO_BLUE","CREATURE","2",
"Looter il-Kor","MONO_BLUE","CREATURE","2",
"Merfolk Looter","MONO_BLUE","CREATURE","2",
"Phantasmal Image","MONO_BLUE","CREATURE","2",
"Snapcaster Mage","MONO_BLUE","CREATURE","2",
"Waterfront Bouncer","MONO_BLUE","CREATURE","2",
"Aether Adept","MONO_BLUE","CREATURE","3",
"Kira, Great Glass-Spinner","MONO_BLUE","CREATURE","3",
"Man-o'-War","MONO_BLUE","CREATURE","3",
"Pestermite","MONO_BLUE","CREATURE","3",
"Sea Gate Oracle","MONO_BLUE","CREATURE","3",
"Serendib Efreet","MONO_BLUE","CREATURE","3",
"Trinket Mage","MONO_BLUE","CREATURE","3",
"True-Name Nemesis","MONO_BLUE","CREATURE","3",
"Vendilion Clique","MONO_BLUE","CREATURE","3",
"Clone","MONO_BLUE","CREATURE","4",
"Dungeon Geists","MONO_BLUE","CREATURE","4",
"Glen Elendra Archmage","MONO_BLUE","CREATURE","4",
"Master of Waves","MONO_BLUE","CREATURE","4",
"Ninja of the Deep Hours","MONO_BLUE","CREATURE","4",
"Sower of Temptation","MONO_BLUE","CREATURE","4",
"Talrand, Sky Summoner","MONO_BLUE","CREATURE","4",
"Venser, Shaper Savant","MONO_BLUE","CREATURE","4",
"Meloku the Clouded Mirror","MONO_BLUE","CREATURE","5",
"Mulldrifter","MONO_BLUE","CREATURE","5",
"Riftwing Cloudskate","MONO_BLUE","CREATURE","5",
"Teferi, Mage of Zhalfir","MONO_BLUE","CREATURE","5",
"Aetherling","MONO_BLUE","CREATURE","6",
"Consecrated Sphinx","MONO_BLUE","CREATURE","6",
"Frost Titan","MONO_BLUE","CREATURE","6",
"Keiga, the Tide Star","MONO_BLUE","CREATURE","6",
"Jace Beleren","MONO_BLUE","PLANESWALKER","3",
"Jace, Architect of Thought","MONO_BLUE","PLANESWALKER","4",
"Jace, the Mind Sculptor","MONO_BLUE","PLANESWALKER","4",
"Tamiyo, the Moon Sage","MONO_BLUE","PLANESWALKER","5",
"Tezzeret the Seeker","MONO_BLUE","PLANESWALKER","5",
"Phyrexian Metamorph","MONO_BLUE","ARTIFACT_CREATURE","4",
"Inkwell Leviathan","MONO_BLUE","ARTIFACT_CREATURE","9",
"Ancestral Recall","MONO_BLUE","INSTANT","1",
"Brainstorm","MONO_BLUE","INSTANT","1",
"Force Spike","MONO_BLUE","INSTANT","1",
"Mystical Tutor","MONO_BLUE","INSTANT","1",
"Spell Pierce","MONO_BLUE","INSTANT","1",
"Arcane Denial","MONO_BLUE","INSTANT","2",
"Counterspell","MONO_BLUE","INSTANT","2",
"Cyclonic Rift","MONO_BLUE","INSTANT","2",
"Daze","MONO_BLUE","INSTANT","2",
"Impulse","MONO_BLUE","INSTANT","2",
"Into the Roil","MONO_BLUE","INSTANT","2",
"Mana Drain","MONO_BLUE","INSTANT","2",
"Mana Leak","MONO_BLUE","INSTANT","2",
"Memory Lapse","MONO_BLUE","INSTANT","2",
"Miscalculation","MONO_BLUE","INSTANT","2",
"Negate","MONO_BLUE","INSTANT","2",
"Remand","MONO_BLUE","INSTANT","2",
"Think Twice","MONO_BLUE","INSTANT","2",
"Capsize","MONO_BLUE","INSTANT","3",
"Dissipate","MONO_BLUE","INSTANT","3",
"Forbid","MONO_BLUE","INSTANT","3",
"Forbidden Alchemy","MONO_BLUE","INSTANT","3",
"Frantic Search","MONO_BLUE","INSTANT","3",
"Thirst for Knowledge","MONO_BLUE","INSTANT","3",
"Cryptic Command","MONO_BLUE","INSTANT","4",
"Fact or Fiction","MONO_BLUE","INSTANT","4",
"Gifts Ungiven","MONO_BLUE","INSTANT","4",
"Force of Will","MONO_BLUE","INSTANT","5",
"Pact of Negation","MONO_BLUE","INSTANT","5",
"Condescend","MONO_BLUE","INSTANT","6",
"Repeal","MONO_BLUE","INSTANT","6",
"Ancestral Vision","MONO_BLUE","SORCERY","1",
"Ponder","MONO_BLUE","SORCERY","1",
"Preordain","MONO_BLUE","SORCERY","1",
"Time Walk","MONO_BLUE","SORCERY","2",
"Compulsive Research","MONO_BLUE","SORCERY","3",
"Show and Tell","MONO_BLUE","SORCERY","3",
"Tinker","MONO_BLUE","SORCERY","3",
"Deep Analysis","MONO_BLUE","SORCERY","4",
"Bribery","MONO_BLUE","SORCERY","5",
"Time Warp","MONO_BLUE","SORCERY","5",
"Time Spiral","MONO_BLUE","SORCERY","6",
"Upheaval","MONO_BLUE","SORCERY","6",
"Control Magic","MONO_BLUE","ENCHANTMENT","4",
"Opposition","MONO_BLUE","ENCHANTMENT","4",
"Treachery","MONO_BLUE","ENCHANTMENT","5",
"Thassa, God of the Sea","MONO_BLUE","ENCHANTMENT_CREATURE","3",
"Carnophage","MONO_BLACK","CREATURE","1",
"Carrion Feeder","MONO_BLACK","CREATURE","1",
"Diregraf Ghoul","MONO_BLACK","CREATURE","1",
"Gravecrawler","MONO_BLACK","CREATURE","1",
"Tormented Hero","MONO_BLACK","CREATURE","1",
"Vampire Lacerator","MONO_BLACK","CREATURE","1",
"Blood Artist","MONO_BLACK","CREATURE","2",
"Blood Scrivener","MONO_BLACK","CREATURE","2",
"Bloodghast","MONO_BLACK","CREATURE","2",
"Dark Confidant","MONO_BLACK","CREATURE","2",
"Gatekeeper of Malakir","MONO_BLACK","CREATURE","2",
"Knight of Infamy","MONO_BLACK","CREATURE","2",
"Nantuko Shade","MONO_BLACK","CREATURE","2",
"Nezumi Graverobber","MONO_BLACK","CREATURE","2",
"Oona's Prowler","MONO_BLACK","CREATURE","2",
"Pack Rat","MONO_BLACK","CREATURE","2",
"Reassembling Skeleton","MONO_BLACK","CREATURE","2",
"Vampire Hexmage","MONO_BLACK","CREATURE","2",
"Bone Shredder","MONO_BLACK","CREATURE","3",
"Fleshbag Marauder","MONO_BLACK","CREATURE","3",
"Geralf's Messenger","MONO_BLACK","CREATURE","3",
"Hypnotic Specter","MONO_BLACK","CREATURE","3",
"Lifebane Zombie","MONO_BLACK","CREATURE","3",
"Ophiomancer","MONO_BLACK","CREATURE","3",
"Phyrexian Rager","MONO_BLACK","CREATURE","3",
"Vampire Nighthawk","MONO_BLACK","CREATURE","3",
"Abyssal Persecutor","MONO_BLACK","CREATURE","4",
"Bloodline Keeper","MONO_BLACK","CREATURE","4",
"Braids, Cabal Minion","MONO_BLACK","CREATURE","4",
"Desecration Demon","MONO_BLACK","CREATURE","4",
"Disciple of Bolas","MONO_BLACK","CREATURE","4",
"Graveborn Muse","MONO_BLACK","CREATURE","4",
"Nekrataal","MONO_BLACK","CREATURE","4",
"Skinrender","MONO_BLACK","CREATURE","4",
"Bloodgift Demon","MONO_BLACK","CREATURE","5",
"Gray Merchant of Asphodel","MONO_BLACK","CREATURE","5",
"Shriekmaw","MONO_BLACK","CREATURE","5",
"Grave Titan","MONO_BLACK","CREATURE","6",
"Ink-Eyes, Servant of Oni","MONO_BLACK","CREATURE","6",
"Kokusho, the Evening Star","MONO_BLACK","CREATURE","6",
"Massacre Wurm","MONO_BLACK","CREATURE","6",
"Sheoldred, Whispering One","MONO_BLACK","CREATURE","7",
"Griselbrand","MONO_BLACK","CREATURE","8",
"Tombstalker","MONO_BLACK","CREATURE","8",
"Liliana of the Veil","MONO_BLACK","PLANESWALKER","3",
"Liliana Vess","MONO_BLACK","PLANESWALKER","5",
"Sorin Markov","MONO_BLACK","PLANESWALKER","6",
"Dark Ritual","MONO_BLACK","INSTANT","1",
"Entomb","MONO_BLACK","INSTANT","1",
"Tragic Slip","MONO_BLACK","INSTANT","1",
"Vampiric Tutor","MONO_BLACK","INSTANT","1",
"Diabolic Edict","MONO_BLACK","INSTANT","2",
"Doom Blade","MONO_BLACK","INSTANT","2",
"Go for the Throat","MONO_BLACK","INSTANT","2",
"Ultimate Price","MONO_BLACK","INSTANT","2",
"Dismember","MONO_BLACK","INSTANT","3",
"Hero's Downfall","MONO_BLACK","INSTANT","3",
"Slaughter Pact","MONO_BLACK","INSTANT","3",
"Snuff Out","MONO_BLACK","INSTANT","4",
"Duress","MONO_BLACK","SORCERY","1",
"Innocent Blood","MONO_BLACK","SORCERY","1",
"Inquisition of Kozilek","MONO_BLACK","SORCERY","1",
"Reanimate","MONO_BLACK","SORCERY","1",
"Thoughtseize","MONO_BLACK","SORCERY","1",
"Chainer's Edict","MONO_BLACK","SORCERY","2",
"Demonic Tutor","MONO_BLACK","SORCERY","2",
"Exhume","MONO_BLACK","SORCERY","2",
"Hymn to Tourach","MONO_BLACK","SORCERY","2",
"Night's Whisper","MONO_BLACK","SORCERY","2",
"Sign in Blood","MONO_BLACK","SORCERY","2",
"Sinkhole","MONO_BLACK","SORCERY","2",
"Smallpox","MONO_BLACK","SORCERY","2",
"Buried Alive","MONO_BLACK","SORCERY","3",
"Read the Bones","MONO_BLACK","SORCERY","3",
"Toxic Deluge","MONO_BLACK","SORCERY","3",
"Yawgmoth's Will","MONO_BLACK","SORCERY","3",
"Barter in Blood","MONO_BLACK","SORCERY","4",
"Consuming Vapors","MONO_BLACK","SORCERY","4",
"Damnation","MONO_BLACK","SORCERY","4",
"Living Death","MONO_BLACK","SORCERY","5",
"Unburial Rites","MONO_BLACK","SORCERY","5",
"Mind Twist","MONO_BLACK","SORCERY","6",
"Black Sun's Zenith","MONO_BLACK","SORCERY","7",
"Profane Command","MONO_BLACK","SORCERY","7",
"Sarcomancy","MONO_BLACK","ENCHANTMENT","1",
"Animate Dead","MONO_BLACK","ENCHANTMENT","2",
"Bitterblossom","MONO_BLACK","ENCHANTMENT","2",
"Necromancy","MONO_BLACK","ENCHANTMENT","3",
"Necropotence","MONO_BLACK","ENCHANTMENT","3",
"Phyrexian Arena","MONO_BLACK","ENCHANTMENT","3",
"Recurring Nightmare","MONO_BLACK","ENCHANTMENT","3",
"Diabolic Servitude","MONO_BLACK","ENCHANTMENT","4",
"Whip of Erebos","MONO_BLACK","ENCHANTMENT_ARTIFACT","4",
"Gnarled Scarhide","MONO_BLACK","ENCHANTMENT_CREATURE","1",
"Herald of Torment","MONO_BLACK","ENCHANTMENT_CREATURE","3",
"Firedrinker Satyr","MONO_RED","CREATURE","1",
"Goblin Guide","MONO_RED","CREATURE","1",
"Goblin Welder","MONO_RED","CREATURE","1",
"Grim Lavamancer","MONO_RED","CREATURE","1",
"Jackal Pup","MONO_RED","CREATURE","1",
"Kird Ape","MONO_RED","CREATURE","1",
"Legion Loyalist","MONO_RED","CREATURE","1",
"Mogg Fanatic","MONO_RED","CREATURE","1",
"Reckless Waif","MONO_RED","CREATURE","1",
"Spikeshot Elder","MONO_RED","CREATURE","1",
"Stromkirk Noble","MONO_RED","CREATURE","1",
"Vexing Devil","MONO_RED","CREATURE","1",
"Ash Zealot","MONO_RED","CREATURE","2",
"Ember Hauler","MONO_RED","CREATURE","2",
"Gore-House Chainwalker","MONO_RED","CREATURE","2",
"Hellspark Elemental","MONO_RED","CREATURE","2",
"Kargan Dragonlord","MONO_RED","CREATURE","2",
"Keldon Marauders","MONO_RED","CREATURE","2",
"Lightning Mauler","MONO_RED","CREATURE","2",
"Mogg War Marshal","MONO_RED","CREATURE","2",
"Plated Geopede","MONO_RED","CREATURE","2",
"Stormblood Berserker","MONO_RED","CREATURE","2",
"Torch Fiend","MONO_RED","CREATURE","2",
"Young Pyromancer","MONO_RED","CREATURE","2",
"Ball Lightning","MONO_RED","CREATURE","3",
"Chandra's Phoenix","MONO_RED","CREATURE","3",
"Countryside Crusher","MONO_RED","CREATURE","3",
"Goblin Ruinblaster","MONO_RED","CREATURE","3",
"Guttersnipe","MONO_RED","CREATURE","3",
"Hell's Thunder","MONO_RED","CREATURE","3",
"Manic Vandal","MONO_RED","CREATURE","3",
"Squee, Goblin Nabob","MONO_RED","CREATURE","3",
"Zo-Zu the Punisher","MONO_RED","CREATURE","3",
"Avalanche Riders","MONO_RED","CREATURE","4",
"Flametongue Kavu","MONO_RED","CREATURE","4",
"Hellrider","MONO_RED","CREATURE","4",
"Hero of Oxid Ridge","MONO_RED","CREATURE","4",
"Keldon Champion","MONO_RED","CREATURE","4",
"Kiki-Jiki, Mirror Breaker","MONO_RED","CREATURE","5",
"Siege-Gang Commander","MONO_RED","CREATURE","5",
"Thundermaw Hellkite","MONO_RED","CREATURE","5",
"Zealous Conscripts","MONO_RED","CREATURE","5",
"Inferno Titan","MONO_RED","CREATURE","6",
"Bogardan Hellkite","MONO_RED","CREATURE","8",
"Greater Gargadon","MONO_RED","CREATURE","10",
"Chandra, Pyromaster","MONO_RED","PLANESWALKER","4",
"Chandra, the Firebrand","MONO_RED","PLANESWALKER","4",
"Koth of the Hammer","MONO_RED","PLANESWALKER","4",
"Chandra Nalaar","MONO_RED","PLANESWALKER","5",
"Burst Lightning","MONO_RED","INSTANT","1",
"Lightning Bolt","MONO_RED","INSTANT","1",
"Ancient Grudge","MONO_RED","INSTANT","2",
"Incinerate","MONO_RED","INSTANT","2",
"Lightning Strike","MONO_RED","INSTANT","2",
"Magma Jet","MONO_RED","INSTANT","2",
"Searing Blaze","MONO_RED","INSTANT","2",
"Searing Spear","MONO_RED","INSTANT","2",
"Smash to Smithereens","MONO_RED","INSTANT","2",
"Brimstone Volley","MONO_RED","INSTANT","3",
"Chaos Warp","MONO_RED","INSTANT","3",
"Char","MONO_RED","INSTANT","3",
"Staggershock","MONO_RED","INSTANT","3",
"Fireblast","MONO_RED","INSTANT","6",
"Chain Lightning","MONO_RED","SORCERY","1",
"Faithless Looting","MONO_RED","SORCERY","1",
"Firebolt","MONO_RED","SORCERY","1",
"Reckless Charge","MONO_RED","SORCERY","1",
"Arc Trail","MONO_RED","SORCERY","2",
"Mizzium Mortars","MONO_RED","SORCERY","2",
"Pyroclasm","MONO_RED","SORCERY","2",
"Arc Lightning","MONO_RED","SORCERY","3",
"Flames of the Firebrand","MONO_RED","SORCERY","3",
"Molten Rain","MONO_RED","SORCERY","3",
"Pillage","MONO_RED","SORCERY","3",
"Rift Bolt","MONO_RED","SORCERY","3",
"Slagstorm","MONO_RED","SORCERY","3",
"Wheel of Fortune","MONO_RED","SORCERY","3",
"Empty the Warrens","MONO_RED","SORCERY","4",
"Devil's Play","MONO_RED","SORCERY","6",
"Earthquake","MONO_RED","SORCERY","6",
"Fireball","MONO_RED","SORCERY","6",
"Wildfire","MONO_RED","SORCERY","6",
"Bonfire of the Damned","MONO_RED","SORCERY","11",
"Sulfuric Vortex","MONO_RED","ENCHANTMENT","3",
"Sneak Attack","MONO_RED","ENCHANTMENT","4",
"Hammer of Purphoros","MONO_RED","ENCHANTMENT_ARTIFACT","3",
"Purphoros, God of the Forge","MONO_RED","ENCHANTMENT_CREATURE","4",
"Arbor Elf","MONO_GREEN","CREATURE","1",
"Avacyn's Pilgrim","MONO_GREEN","CREATURE","1",
"Birds of Paradise","MONO_GREEN","CREATURE","1",
"Elves of Deep Shadow","MONO_GREEN","CREATURE","1",
"Elvish Mystic","MONO_GREEN","CREATURE","1",
"Experiment One","MONO_GREEN","CREATURE","1",
"Fyndhorn Elves","MONO_GREEN","CREATURE","1",
"Joraga Treespeaker","MONO_GREEN","CREATURE","1",
"Llanowar Elves","MONO_GREEN","CREATURE","1",
"Noble Hierarch","MONO_GREEN","CREATURE","1",
"Ulvenwald Tracker","MONO_GREEN","CREATURE","1",
"Wild Nacatl","MONO_GREEN","CREATURE","1",
"Fauna Shaman","MONO_GREEN","CREATURE","2",
"Lotus Cobra","MONO_GREEN","CREATURE","2",
"Mayor of Avabruck","MONO_GREEN","CREATURE","2",
"River Boa","MONO_GREEN","CREATURE","2",
"Rofellos, Llanowar Emissary","MONO_GREEN","CREATURE","2",
"Sakura-Tribe Elder","MONO_GREEN","CREATURE","2",
"Scavenging Ooze","MONO_GREEN","CREATURE","2",
"Strangleroot Geist","MONO_GREEN","CREATURE","2",
"Sylvan Caryatid","MONO_GREEN","CREATURE","2",
"Tarmogoyf","MONO_GREEN","CREATURE","2",
"Wall of Blossoms","MONO_GREEN","CREATURE","2",
"Wall of Roots","MONO_GREEN","CREATURE","2",
"Wild Mongrel","MONO_GREEN","CREATURE","2",
"Eternal Witness","MONO_GREEN","CREATURE","3",
"Ohran Viper","MONO_GREEN","CREATURE","3",
"Troll Ascetic","MONO_GREEN","CREATURE","3",
"Viridian Shaman","MONO_GREEN","CREATURE","3",
"Wolfir Avenger","MONO_GREEN","CREATURE","3",
"Yavimaya Elder","MONO_GREEN","CREATURE","3",
"Chameleon Colossus","MONO_GREEN","CREATURE","4",
"Master of the Wild Hunt","MONO_GREEN","CREATURE","4",
"Obstinate Baloth","MONO_GREEN","CREATURE","4",
"Oracle of Mul Daya","MONO_GREEN","CREATURE","4",
"Polukranos, World Eater","MONO_GREEN","CREATURE","4",
"Thrun, the Last Troll","MONO_GREEN","CREATURE","4",
"Vengevine","MONO_GREEN","CREATURE","4",
"Wickerbough Elder","MONO_GREEN","CREATURE","4",
"Acidic Slime","MONO_GREEN","CREATURE","5",
"Deranged Hermit","MONO_GREEN","CREATURE","5",
"Genesis","MONO_GREEN","CREATURE","5",
"Indrik Stomphowler","MONO_GREEN","CREATURE","5",
"Kalonian Hydra","MONO_GREEN","CREATURE","5",
"Thragtusk","MONO_GREEN","CREATURE","5",
"Vorapede","MONO_GREEN","CREATURE","5",
"Wolfir Silverheart","MONO_GREEN","CREATURE","5",
"Primeval Titan","MONO_GREEN","CREATURE","6",
"Rampaging Baloths","MONO_GREEN","CREATURE","6",
"Avenger of Zendikar","MONO_GREEN","CREATURE","7",
"Hornet Queen","MONO_GREEN","CREATURE","7",
"Krosan Tusker","MONO_GREEN","CREATURE","7",
"Craterhoof Behemoth","MONO_GREEN","CREATURE","8",
"Terastodon","MONO_GREEN","CREATURE","8",
"Woodfall Primus","MONO_GREEN","CREATURE","8",
"Garruk Relentless","MONO_GREEN","PLANESWALKER","4",
"Garruk Wildspeaker","MONO_GREEN","PLANESWALKER","4",
"Garruk, Primal Hunter","MONO_GREEN","PLANESWALKER","5",
"Birthing Pod","MONO_GREEN","ARTIFACT","4",
"Giant Growth","MONO_GREEN","INSTANT","1",
"Vines of Vastwood","MONO_GREEN","INSTANT","1",
"Worldly Tutor","MONO_GREEN","INSTANT","1",
"Naturalize","MONO_GREEN","INSTANT","2",
"Beast Within","MONO_GREEN","INSTANT","3",
"Harrow","MONO_GREEN","INSTANT","3",
"Krosan Grip","MONO_GREEN","INSTANT","3",
"Channel","MONO_GREEN","SORCERY","2",
"Explore","MONO_GREEN","SORCERY","2",
"Farseek","MONO_GREEN","SORCERY","2",
"Life from the Loam","MONO_GREEN","SORCERY","2",
"Rampant Growth","MONO_GREEN","SORCERY","2",
"Regrowth","MONO_GREEN","SORCERY","2",
"Call of the Herd","MONO_GREEN","SORCERY","3",
"Cultivate","MONO_GREEN","SORCERY","3",
"Kodama's Reach","MONO_GREEN","SORCERY","3",
"Search for Tomorrow","MONO_GREEN","SORCERY","3",
"Harmonize","MONO_GREEN","SORCERY","4",
"Natural Order","MONO_GREEN","SORCERY","4",
"Overrun","MONO_GREEN","SORCERY","5",
"Plow Under","MONO_GREEN","SORCERY","5",
"Primal Command","MONO_GREEN","SORCERY","5",
"Green Sun's Zenith","MONO_GREEN","SORCERY","6",
"Tooth and Nail","MONO_GREEN","SORCERY","7",
"Rancor","MONO_GREEN","ENCHANTMENT","1",
"Survival of the Fittest","MONO_GREEN","ENCHANTMENT","2",
"Sylvan Library","MONO_GREEN","ENCHANTMENT","2",
"Awakening Zone","MONO_GREEN","ENCHANTMENT","3",
"Boon Satyr","MONO_GREEN","ENCHANTMENT_CREATURE","3",
"Courser of Kruphix","MONO_GREEN","ENCHANTMENT_CREATURE","3",
"Geist of Saint Traft","AZORIUS","CREATURE","3",
"Grand Arbiter Augustin IV","AZORIUS","CREATURE","4",
"Venser, the Sojourner","AZORIUS","PLANESWALKER","5",
"Azorius Charm","AZORIUS","INSTANT","2",
"Sphinx's Revelation","AZORIUS","INSTANT","8",
"Supreme Verdict","AZORIUS","SORCERY","4",
"Detention Sphere","AZORIUS","ENCHANTMENT","3",
"Nightveil Specter","DIMIR","CREATURE","3",
"Psychatog","DIMIR","CREATURE","3",
"Shadowmage Infiltrator","DIMIR","CREATURE","3",
"Duskmantle Seer","DIMIR","CREATURE","4",
"Ashiok, Nightmare Weaver","DIMIR","PLANESWALKER","3",
"Tezzeret, Agent of Bolas","DIMIR","PLANESWALKER","4",
"Baleful Strix","DIMIR","ARTIFACT_CREATURE","2",
"Far // Away","DIMIR","INSTANT","2",
"Rakdos Cackler","RAKDOS","CREATURE","1",
"Falkenrath Aristocrat","RAKDOS","CREATURE","4",
"Murderous Redcap","RAKDOS","CREATURE","4",
"Olivia Voldaren","RAKDOS","CREATURE","4",
"Terminate","RAKDOS","INSTANT","2",
"Bituminous Blast","RAKDOS","INSTANT","5",
"Dreadbore","RAKDOS","SORCERY","2",
"Blightning","RAKDOS","SORCERY","3",
"Rakdos's Return","RAKDOS","SORCERY","7",
"Burning-Tree Emissary","GRUUL","CREATURE","2",
"Boggart Ram-Gang","GRUUL","CREATURE","3",
"Bloodbraid Elf","GRUUL","CREATURE","4",
"Ghor-Clan Rampager","GRUUL","CREATURE","4",
"Huntmaster of the Fells","GRUUL","CREATURE","4",
"Domri Rade","GRUUL","PLANESWALKER","3",
"Sarkhan Vol","GRUUL","PLANESWALKER","4",
"Xenagos, the Reveler","GRUUL","PLANESWALKER","4",
"Dryad Militant","SELESNYA","CREATURE","1",
"Fleecemane Lion","SELESNYA","CREATURE","2",
"Qasali Pridemage","SELESNYA","CREATURE","2",
"Voice of Resurgence","SELESNYA","CREATURE","2",
"Kitchen Finks","SELESNYA","CREATURE","3",
"Knight of the Reliquary","SELESNYA","CREATURE","3",
"Loxodon Smiter","SELESNYA","CREATURE","3",
"Selesnya Charm","SELESNYA","INSTANT","2",
"Mirari's Wake","SELESNYA","ENCHANTMENT","5",
"Obzedat, Ghost Council","ORZHOV","CREATURE","5",
"Sorin, Lord of Innistrad","ORZHOV","PLANESWALKER","4",
"Tidehollow Sculler","ORZHOV","ARTIFACT_CREATURE","2",
"Mortify","ORZHOV","INSTANT","3",
"Vindicate","ORZHOV","SORCERY","3",
